Sample	2mm tape 2
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.040000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
3.572283	-1.704341	0.000000
3.480348	-1.695548	0.046000
3.398415	-1.687500	0.092000
3.357005	-1.680190	0.137000
3.205816	-1.708615	0.183000
3.162987	-1.735886	0.349000
3.120765	-1.764521	0.394000
3.077693	-1.797531	0.441000
3.035035	-1.825707	0.487000
2.952606	-1.848802	0.533000
2.952606	-1.927242	0.707000
2.967658	-1.952510	0.754000
3.009315	-1.971068	0.800000
3.050997	-1.988810	0.846000
3.093186	-1.999643	0.891000
3.136136	-2.008276	0.938000
3.179182	-2.018219	0.984000
3.221776	-2.029571	1.031000
3.264987	-2.042667	1.077000
3.307622	-2.054081	1.124000
3.348182	-2.069314	1.169000
3.388875	-2.083701	1.215000
3.432236	-2.097370	1.261000
3.574522	-2.132311	1.307000
3.617808	-2.135080	1.462000
3.660502	-2.138118	1.509000
3.703650	-2.143112	1.555000
3.744785	-2.152622	1.602000
3.891561	-2.165864	1.648000
3.932719	-2.200837	1.808000
3.974992	-2.209479	1.853000
4.018459	-2.222373	1.900000
4.061847	-2.240316	1.947000
4.104680	-2.254313	1.994000
4.146897	-2.261185	2.040000
4.189336	-2.269816	2.086000
4.231686	-2.276676	2.132000
4.271787	-2.281596	2.178000
4.315422	-2.346157	2.225000
4.357486	-2.233062	2.271000
4.400592	-2.269520	2.317000
4.443060	-2.245056	2.364000
5.094444	-2.540665	2.410000
5.135612	-2.400194	3.120000
5.178551	-2.369579	3.166000
5.221215	-2.350588	3.212000
5.263886	-2.341140	3.259000
5.306990	-2.335117	3.305000
5.349901	-2.330749	3.351000
5.392686	-2.325753	3.398000
5.434765	-2.319975	3.444000
5.579514	-2.287694	3.490000
5.620744	-2.277325	3.648000
5.663262	-2.266868	3.694000
5.705407	-2.256826	3.741000
5.747985	-2.241291	3.787000
5.908683	-2.226224	3.833000
5.950822	-2.143164	4.008000
5.993835	-2.120621	4.054000
6.036901	-2.102096	4.100000
6.078461	-2.084252	4.146000
6.119043	-2.067611	4.193000
6.161947	-2.052655	4.238000
6.204152	-2.041694	4.285000
6.247607	-2.030724	4.331000
6.289752	-2.022154	4.378000
6.332227	-2.017860	4.424000
