Sample	2mm tape 2
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.080000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
0.002173	-1.689476	0.000000
0.002311	-1.689939	0.046000
0.002424	-1.689360	0.092000
0.002483	-1.678466	0.137000
0.002155	-1.673171	0.183000
0.002095	-1.672509	0.229000
0.002340	-1.653174	0.275000
0.001976	-1.658036	0.442000
0.002000	-1.661117	0.488000
0.002107	-1.667336	0.534000
0.002519	-1.679123	0.580000
0.019682	-1.691940	0.625000
0.050339	-1.733444	0.797000
0.081638	-1.739160	0.843000
0.112760	-1.744109	0.889000
0.143765	-1.755469	0.935000
0.173661	-1.770810	0.981000
0.203016	-1.780806	1.025000
0.233462	-1.771534	1.072000
0.263645	-1.762820	1.117000
0.295328	-1.769137	1.163000
0.326024	-1.774489	1.210000
0.357382	-1.774605	1.256000
0.387944	-1.773259	1.301000
0.417120	-1.771242	1.346000
0.520005	-1.797725	1.392000
0.550883	-1.814028	1.546000
0.581991	-1.830065	1.592000
0.612586	-1.846892	1.637000
0.642790	-1.863067	1.684000
0.753915	-1.883398	1.729000
0.785125	-1.936842	1.897000
0.816349	-1.947952	1.943000
0.846801	-1.960450	1.990000
0.876747	-1.967628	2.035000
0.906527	-1.974081	2.080000
0.937709	-1.981201	2.127000
0.968331	-1.983624	2.174000
0.999351	-1.985857	2.219000
1.030107	-1.987115	2.265000
1.061278	-1.984359	2.310000
1.091168	-1.983792	2.357000
1.121704	-1.984549	2.403000
1.151627	-1.982586	2.449000
1.255886	-1.970528	2.494000
1.287101	-1.965201	2.650000
1.317806	-1.958463	2.695000
1.347917	-1.953009	2.741000
1.377596	-1.947144	2.787000
1.488090	-1.940039	2.833000
1.518789	-1.924798	2.997000
1.549043	-1.925272	3.044000
1.579199	-1.925599	3.089000
1.610021	-1.927489	3.135000
1.640859	-1.930381	3.181000
1.671565	-1.930475	3.226000
1.702227	-1.931768	3.273000
1.733507	-1.929696	3.319000
1.764148	-1.927815	3.364000
1.792994	-1.925272	3.410000
1.823914	-1.931863	3.456000
1.854610	-1.940166	3.501000
1.885691	-1.947922	3.547000
1.989136	-1.980783	3.593000
2.020222	-1.989278	3.748000
2.048912	-1.998013	3.794000
2.080281	-2.006623	3.840000
