Sample	2mm tape 2
date	08/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.040000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
0.001482	-1.629061	0.000000
0.001798	-1.628420	0.048000
0.001911	-1.633433	0.094000
0.002001	-1.637660	0.140000
0.001995	-1.639621	0.187000
0.002025	-1.639358	0.234000
0.001887	-1.640827	0.280000
0.001739	-1.643700	0.325000
0.001553	-1.650966	0.372000
0.001464	-1.662138	0.418000
0.001344	-1.677175	0.464000
0.001398	-1.699482	0.511000
0.001589	-1.720097	0.557000
0.001809	-1.735586	0.603000
0.001816	-1.745539	0.649000
0.001971	-1.757810	0.696000
0.081640	-1.762481	0.742000
0.113293	-1.754019	0.902000
0.144041	-1.757486	0.949000
0.246759	-1.792214	0.995000
0.276870	-1.803165	1.150000
0.307700	-1.808620	1.196000
0.338844	-1.813528	1.243000
0.370466	-1.813318	1.289000
0.401238	-1.811962	1.336000
0.432863	-1.801579	1.382000
0.463808	-1.784048	1.428000
0.494608	-1.755304	1.475000
0.524642	-1.720005	1.520000
0.554959	-1.691207	1.567000
0.586462	-1.670233	1.614000
0.617158	-1.657829	1.660000
0.648624	-1.650864	1.706000
0.679370	-1.649258	1.753000
0.710961	-1.647509	1.799000
0.815656	-1.647989	1.846000
0.846633	-1.650696	2.003000
0.877531	-1.649447	2.049000
0.979727	-1.662358	2.095000
1.011047	-1.687453	2.251000
1.041947	-1.708762	2.297000
1.073630	-1.731161	2.343000
1.104739	-1.748445	2.390000
1.136019	-1.752808	2.437000
1.166618	-1.761617	2.483000
1.197244	-1.769185	2.529000
1.228027	-1.783689	2.576000
1.258353	-1.806255	2.622000
1.289879	-1.832435	2.668000
1.320871	-1.851153	2.715000
1.352416	-1.859119	2.761000
1.383249	-1.857018	2.808000
1.413926	-1.852604	2.854000
1.444671	-1.843503	2.900000
1.690474	-1.829860	2.947000
1.722259	-1.630215	3.315000
1.752785	-1.586697	3.361000
1.782986	-1.556915	3.406000
1.812963	-1.537070	3.453000
1.844090	-1.527548	3.500000
1.875151	-1.526192	3.546000
1.906328	-1.527306	3.593000
1.937494	-1.524090	3.639000
1.968533	-1.520139	3.685000
2.000029	-1.529367	3.731000
2.029111	-1.540318	3.776000
2.060446	-1.543387	3.823000
