Sample	2mm tape 2
date	08/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.400000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
0.002103	-1.792019	0.000000
0.002038	-1.823939	0.149000
0.001912	-1.835616	0.195000
0.002014	-1.832703	0.242000
0.001984	-1.827775	0.398000
0.001900	-1.847006	0.445000
0.001679	-1.848974	0.490000
0.001751	-1.844632	0.536000
0.002026	-1.830757	0.583000
0.002044	-1.860102	0.629000
0.002121	-1.844077	0.675000
0.002092	-1.876715	0.721000
0.026920	-1.876359	0.768000
0.058056	-1.886489	0.814000
0.088844	-1.881215	0.861000
0.119749	-1.877851	0.907000
0.150289	-1.893975	0.954000
0.181245	-1.874816	1.000000
0.211905	-1.911471	1.046000
0.457356	-1.887910	1.093000
0.488207	-1.758226	1.461000
0.519317	-1.719387	1.507000
0.550495	-1.652052	1.553000
0.581514	-1.630804	1.600000
0.612750	-1.591424	1.646000
0.643942	-1.552609	1.692000
0.674216	-1.534141	1.739000
0.705115	-1.514432	1.786000
0.735630	-1.483208	1.832000
0.766805	-1.454506	1.879000
0.797834	-1.455494	1.925000
0.829057	-1.465205	1.971000
0.859879	-1.419912	2.018000
0.891288	-1.413424	2.063000
0.921977	-1.386961	2.110000
0.953137	-1.384198	2.156000
1.055667	-1.377272	2.203000
1.087046	-1.288596	2.359000
1.118184	-1.299874	2.405000
1.362915	-1.164726	2.452000
1.393597	-1.136682	2.817000
1.424377	-1.121307	2.863000
1.455583	-1.110300	2.910000
1.486099	-1.103645	2.956000
1.515930	-1.123918	3.002000
1.547178	-1.109080	3.049000
1.578295	-1.092056	3.095000
1.609100	-1.060188	3.142000
1.640214	-1.037012	3.188000
1.671609	-1.042542	3.234000
1.783807	-1.028290	3.281000
1.814017	-1.143939	3.448000
1.844847	-1.166456	3.495000
1.950025	-1.248925	3.541000
1.981062	-1.258916	3.698000
2.011886	-1.251732	3.744000
2.042960	-1.251806	3.791000
2.074323	-1.280395	3.837000
2.104906	-1.297478	3.883000
2.134380	-1.304410	3.929000
2.165597	-1.313954	3.975000
2.196740	-1.334746	4.022000
2.227816	-1.342154	4.068000
2.258350	-1.363522	4.115000
2.290328	-1.378266	4.161000
2.321146	-1.384847	4.208000
2.352824	-1.384099	4.254000
