Sample	2mm tape 2
date	08/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.080000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
0.002163	-1.236255	0.000000
0.001870	-1.192044	0.157000
0.001900	-1.203789	0.203000
0.002217	-1.222094	0.250000
0.002211	-1.220838	0.404000
0.002485	-1.214346	0.451000
0.002515	-1.217670	0.497000
0.002091	-1.227760	0.543000
0.001810	-1.223889	0.589000
0.002080	-1.207320	0.636000
0.002485	-1.176089	0.682000
0.003160	-1.135213	0.728000
0.031666	-1.087883	0.775000
0.062581	-1.051392	0.821000
0.092901	-1.034628	0.866000
0.124769	-1.025979	0.913000
0.156336	-1.025127	0.960000
0.187465	-1.031055	1.005000
0.217765	-1.046767	1.051000
0.323530	-1.064057	1.098000
0.354430	-1.154068	1.257000
0.384592	-1.174118	1.303000
0.487803	-1.197641	1.350000
0.519162	-1.205466	1.504000
0.550177	-1.205456	1.551000
0.581501	-1.196635	1.597000
0.612586	-1.176763	1.643000
0.643376	-1.162374	1.689000
0.673909	-1.146360	1.736000
0.704052	-1.126341	1.783000
0.734621	-1.113610	1.829000
0.766500	-1.115331	1.875000
0.797372	-1.112930	1.922000
0.828691	-1.114281	1.968000
0.858999	-1.089303	2.014000
0.890788	-1.074946	2.060000
0.921207	-1.061504	2.107000
0.951906	-1.070248	2.153000
1.056269	-1.057751	2.200000
1.086876	-1.014492	2.357000
1.118283	-1.001186	2.403000
1.221971	-0.990948	2.449000
1.253417	-0.968478	2.604000
1.284037	-0.944746	2.651000
1.314257	-0.936496	2.696000
1.345283	-0.916790	2.743000
1.375473	-0.895974	2.790000
1.406251	-0.883347	2.835000
1.436860	-0.872554	2.881000
1.467907	-0.865087	2.926000
1.498946	-0.863433	2.973000
1.531041	-0.862559	3.020000
1.561453	-0.872955	3.066000
1.591887	-0.885054	3.113000
1.621331	-0.898912	3.159000
1.653005	-0.906709	3.205000
1.683801	-0.914277	3.251000
1.931823	-0.923652	3.297000
1.962449	-0.957916	3.669000
1.994274	-0.940070	3.716000
2.024319	-0.932892	3.762000
2.056079	-0.939408	3.808000
2.086838	-0.958032	3.854000
2.117732	-0.977980	3.900000
2.147596	-0.996940	3.946000
2.179062	-1.024287	3.993000
2.208869	-1.042806	4.039000
